player_id,birthDate,birthPlace,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height,highSchool,name,position,shoots,weight,league,salary,season,season_end,season_start,team
bellch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,641748.0,2005-06,2006.0,2005.0,Milwaukee Bucks
bellch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,744551.0,2006-07,2007.0,2006.0,Milwaukee Bucks
bellch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3100000.0,2007-08,2008.0,2007.0,Milwaukee Bucks
bellch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3354480.0,2008-09,2009.0,2008.0,Milwaukee Bucks
bellch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3596000.0,2009-10,2010.0,2009.0,Milwaukee Bucks
bellch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4447792.0,2010-11,2011.0,2010.0,Golden State Warriors
bellch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4099920.0,2011-12,2012.0,2011.0,Golden State Warriors
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,540850.0,2001-02,2002.0,2001.0,Philadelphia 76ers
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,612435.0,2002-03,2003.0,2002.0,Dallas Mavericks
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,688679.0,2003-04,2004.0,2003.0,Utah Jazz
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1320000.0,2004-05,2005.0,2004.0,Utah Jazz
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4250000.0,2005-06,2006.0,2005.0,Phoenix Suns
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4500000.0,2006-07,2007.0,2006.0,Phoenix Suns
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4750000.0,2007-08,2008.0,2007.0,Phoenix Suns
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5000000.0,2008-09,2009.0,2008.0,Charlotte Bobcats
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5250000.0,2009-10,2010.0,2009.0,Golden State Warriors
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3000000.0,2010-11,2011.0,2010.0,Utah Jazz
bellra01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3240000.0,2011-12,2012.0,2011.0,Utah Jazz
belltr01,"November 10, 1980","Minneapolis, Minnesota",0.7,22.2,0.0,100.0,6.0,-4.5,1.8,0.7,-0.2,22.2,Boston College,16th overall,1st round,Boston Celtics,2003.0,6-1,"Academy of Holy Angels in Richfield, Minnesota",Troy Bell,Point Guard,Right,180lb,NBA,1285440.0,2003-04,2004.0,2003.0,Memphis Grizzlies
belltr01,"November 10, 1980","Minneapolis, Minnesota",0.7,22.2,0.0,100.0,6.0,-4.5,1.8,0.7,-0.2,22.2,Boston College,16th overall,1st round,Boston Celtics,2003.0,6-1,"Academy of Holy Angels in Richfield, Minnesota",Troy Bell,Point Guard,Right,180lb,NBA,1381920.0,2004-05,2005.0,2004.0,Memphis Grizzlies
belltr01,"November 10, 1980","Minneapolis, Minnesota",0.7,22.2,0.0,100.0,6.0,-4.5,1.8,0.7,-0.2,22.2,Boston College,16th overall,1st round,Boston Celtics,2003.0,6-1,"Academy of Holy Angels in Richfield, Minnesota",Troy Bell,Point Guard,Right,180lb,NBA,1478280.0,2005-06,2006.0,2005.0,Memphis Grizzlies
bendejo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2380680.0,2000-01,2001.0,2000.0,Indiana Pacers
bendejo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2546760.0,2001-02,2002.0,2001.0,Indiana Pacers
bendejo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3226745.0,2002-03,2003.0,2002.0,Indiana Pacers
bendejo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5800000.0,2003-04,2004.0,2003.0,Indiana Pacers
bendejo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,6525000.0,2004-05,2005.0,2004.0,Indiana Pacers
bendejo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,7175000.0,2005-06,2006.0,2005.0,Indiana Pacers
bendejo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,801361.0,2009-10,2010.0,2009.0,New York Knicks
benjaco01,,,,,,,,,,,,,,,,,,,,,,,,NBA,749160.0,2000-01,2001.0,2000.0,Chicago Bulls
benoida01,,,,,,,,,,,,,,,,,,,,,,,,NBA,736000.0,2000-01,2001.0,2000.0,Utah Jazz
besttr01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3500000.0,2000-01,2001.0,2000.0,Indiana Pacers
besttr01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3375000.0,2001-02,2002.0,2001.0,Indiana Pacers
besttr01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1400000.0,2002-03,2003.0,2002.0,Miami Heat
besttr01,,,,,,,,,,,,,,,,,,,,,,,,NBA,938679.0,2003-04,2004.0,2003.0,Dallas Mavericks
besttr01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1000000.0,2004-05,2005.0,2004.0,Brooklyn Nets
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3308160.0,2000-01,2001.0,2000.0,Vancouver Grizzlies
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4174893.0,2001-02,2002.0,2001.0,Sacramento Kings
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,8500000.0,2002-03,2003.0,2002.0,Sacramento Kings
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,9500000.0,2003-04,2004.0,2003.0,Sacramento Kings
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,10500000.0,2004-05,2005.0,2004.0,Sacramento Kings
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,11500000.0,2005-06,2006.0,2005.0,Sacramento Kings
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,12500000.0,2006-07,2007.0,2006.0,Sacramento Kings
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,13500000.0,2007-08,2008.0,2007.0,Atlanta Hawks
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,14983603.0,2008-09,2009.0,2008.0,Atlanta Hawks
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,6217617.0,2009-10,2010.0,2009.0,Atlanta Hawks
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5564767.0,2010-11,2011.0,2010.0,Washington Wizards
bibbymi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1352181.0,2011-12,2012.0,2011.0,New York Knicks
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1727760.0,2004-05,2005.0,2004.0,Golden State Warriors
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1857360.0,2005-06,2006.0,2005.0,Golden State Warriors
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1986960.0,2006-07,2007.0,2006.0,Golden State Warriors
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2636696.0,2007-08,2008.0,2007.0,Golden State Warriors
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,9000000.0,2008-09,2009.0,2008.0,Golden State Warriors
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,9000000.0,2009-10,2010.0,2009.0,Golden State Warriors
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,9000000.0,2010-11,2011.0,2010.0,Golden State Warriors
biedran01,,,,,,,,,,,,,,,,,,,,,,,,NBA,9000000.0,2011-12,2012.0,2011.0,Golden State Warriors
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2250000.0,2000-01,2001.0,2000.0,Minnesota Timberwolves
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2475000.0,2001-02,2002.0,2001.0,Minnesota Timberwolves
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4546000.0,2002-03,2003.0,2002.0,Detroit Pistons
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5000600.0,2003-04,2004.0,2003.0,Detroit Pistons
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5455200.0,2004-05,2005.0,2004.0,Detroit Pistons
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5909800.0,2005-06,2006.0,2005.0,Detroit Pistons
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,6364400.0,2006-07,2007.0,2006.0,Detroit Pistons
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,10000000.0,2007-08,2008.0,2007.0,Detroit Pistons
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,11050000.0,2008-09,2009.0,2008.0,Denver Nuggets
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,12100000.0,2009-10,2010.0,2009.0,Denver Nuggets
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,13150000.0,2010-11,2011.0,2010.0,New York Knicks
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,12199968.0,2011-12,2012.0,2011.0,New York Knicks
billuch01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2000032.0,2011-12,2012.0,2011.0,Los Angeles Clippers
biyombi01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2798040.0,2011-12,2012.0,2011.0,Charlotte Bobcats
blairde01,"April 22, 1989","Pittsburgh, Pennsylvania",0.8,52.4,0.0,60.8,424.0,16.5,6.8,5.1,19.0,52.4,University of Pittsburgh,37th overall,2nd round,San Antonio Spurs,2009.0,6-7,"Schenley in Pittsburgh, Pennsylvania",DeJuan Blair,Center and Power Forward,Right,270lb,NBA,850000.0,2009-10,2010.0,2009.0,San Antonio Spurs
blairde01,"April 22, 1989","Pittsburgh, Pennsylvania",0.8,52.4,0.0,60.8,424.0,16.5,6.8,5.1,19.0,52.4,University of Pittsburgh,37th overall,2nd round,San Antonio Spurs,2009.0,6-7,"Schenley in Pittsburgh, Pennsylvania",DeJuan Blair,Center and Power Forward,Right,270lb,NBA,918000.0,2010-11,2011.0,2010.0,San Antonio Spurs
blairde01,"April 22, 1989","Pittsburgh, Pennsylvania",0.8,52.4,0.0,60.8,424.0,16.5,6.8,5.1,19.0,52.4,University of Pittsburgh,37th overall,2nd round,San Antonio Spurs,2009.0,6-7,"Schenley in Pittsburgh, Pennsylvania",DeJuan Blair,Center and Power Forward,Right,270lb,NBA,986000.0,2011-12,2012.0,2011.0,San Antonio Spurs
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,366931.0,2003-04,2004.0,2003.0,Washington Wizards
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,620046.0,2004-05,2005.0,2004.0,Washington Wizards
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,1000000.0,2005-06,2006.0,2005.0,Portland Trail Blazers
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,1330000.0,2006-07,2007.0,2006.0,Denver Nuggets
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,4250000.0,2007-08,2008.0,2007.0,Portland Trail Blazers
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,4250000.0,2008-09,2009.0,2008.0,Portland Trail Blazers
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,4930000.0,2009-10,2010.0,2009.0,Los Angeles Clippers
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,4000000.0,2010-11,2011.0,2010.0,Los Angeles Lakers
blakest01,"February 26, 1980","Hollywood, Florida",4.0,40.1,38.3,77.9,870.0,11.1,6.5,2.1,29.1,50.1,University of Maryland,38th overall,2nd round,Washington Wizards,2003.0,6-3,"Oak Hill Academy in Mouth of Wilson, Virginia",Steve Blake,Point Guard,Right,172lb,NBA,4000000.0,2011-12,2012.0,2011.0,Los Angeles Lakers
blalowi01,"September 8, 1983","Boston, Massachusetts",1.2,30.0,20.0,100.0,14.0,4.5,1.8,1.1,-0.1,31.7,Iowa State University,60th overall,2nd round,Detroit Pistons,2006.0,6-0,"Notre Dame Preparatory School in Fitchburg, Massachusetts",Will Blalock,Point Guard,Right,205lb,NBA,412718.0,2006-07,2007.0,2006.0,Detroit Pistons
blatcan01,,,,,,,,,,,,,,,,,,,,,,,,NBA,398762.0,2005-06,2006.0,2005.0,Washington Wizards
blatcan01,,,,,,,,,,,,,,,,,,,,,,,,NBA,664209.0,2006-07,2007.0,2006.0,Washington Wizards
blatcan01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2470000.0,2007-08,2008.0,2007.0,Washington Wizards
blatcan01,,,,,,,,,,,,,,,,,,,,,,,,NBA,2739669.0,2008-09,2009.0,2008.0,Washington Wizards
blatcan01,,,,,,,,,,,,,,,,,,,,,,,,NBA,3000000.0,2009-10,2010.0,2009.0,Washington Wizards
blatcan01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5900000.0,2010-11,2011.0,2010.0,Washington Wizards
blatcan01,,,,,,,,,,,,,,,,,,,,,,,,NBA,6442083.0,2011-12,2012.0,2011.0,Washington Wizards
blaylmo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4800000.0,2000-01,2001.0,2000.0,Golden State Warriors
blaylmo01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5400000.0,2001-02,2002.0,2001.0,Golden State Warriors
bledser01,"December 9, 1989","Birmingham, Alabama",4.8,45.5,33.6,79.4,570.0,18.1,14.1,3.9,37.0,50.3,University of Kentucky,18th overall,1st round,Oklahoma City Thunder,2010.0,6-1,"A.H. Parker in Birmingham, Alabama",Eric Bledsoe,Point Guard,Right,205lb,NBA,1485000.0,2010-11,2011.0,2010.0,Los Angeles Clippers
bledser01,"December 9, 1989","Birmingham, Alabama",4.8,45.5,33.6,79.4,570.0,18.1,14.1,3.9,37.0,50.3,University of Kentucky,18th overall,1st round,Oklahoma City Thunder,2010.0,6-1,"A.H. Parker in Birmingham, Alabama",Eric Bledsoe,Point Guard,Right,205lb,NBA,1596360.0,2011-12,2012.0,2011.0,Los Angeles Clippers
blounco01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1320000.0,2000-01,2001.0,2000.0,Phoenix Suns
blounco01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1609235.0,2001-02,2002.0,2001.0,Philadelphia 76ers
blounco01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1400000.0,2002-03,2003.0,2002.0,Chicago Bulls
blounco01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1680000.0,2003-04,2004.0,2003.0,Chicago Bulls
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,316969.0,2000-01,2001.0,2000.0,Boston Celtics
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,540850.0,2001-02,2002.0,2001.0,Boston Celtics
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,762435.0,2002-03,2003.0,2002.0,Denver Nuggets
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,944922.0,2003-04,2004.0,2003.0,Boston Celtics
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,4903000.0,2004-05,2005.0,2004.0,Boston Celtics
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,5515875.0,2005-06,2006.0,2005.0,Boston Celtics
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,7288165.0,2006-07,2007.0,2006.0,Minnesota Timberwolves
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,7901040.0,2007-08,2008.0,2007.0,Miami Heat
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,8513916.0,2008-09,2009.0,2008.0,Miami Heat
blounma01,,,,,,,,,,,,,,,,,,,,,,,,NBA,7962500.0,2009-10,2010.0,2009.0,Minnesota Timberwolves
bobbito01,,,,,,,,,,,,,,,,,,,,,,,,NBA,305403.0,2004-05,2005.0,2004.0,Los Angeles Lakers
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,366931.0,2003-04,2004.0,2003.0,Orlando Magic
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,620046.0,2004-05,2005.0,2004.0,Charlotte Bobcats
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,869373.0,2005-06,2006.0,2005.0,Charlotte Bobcats
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,2510000.0,2006-07,2007.0,2006.0,Orlando Magic
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,2440000.0,2007-08,2008.0,2007.0,Orlando Magic
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,2565000.0,2008-09,2009.0,2008.0,Milwaukee Bucks
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,1033342.0,2009-10,2010.0,2009.0,San Antonio Spurs
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,1600000.0,2010-11,2011.0,2010.0,Chicago Bulls
boganke01,"May 12, 1980","Alexandria, Virginia",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,University of Kentucky,43rd overall,2nd round,Milwaukee Bucks,2003.0,6-5,"DeMatha Catholic in Hyattsville, Maryland",Keith Bogans,Small Forward and Shooting Guard,Right,215lb,NBA,848266.0,2011-12,2012.0,2011.0,Brooklyn Nets
boguemu01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1740000.0,2000-01,2001.0,2000.0,Toronto Raptors
boguemu01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1520860.0,2001-02,2002.0,2001.0,Dallas Mavericks
boguemu01,,,,,,,,,,,,,,,,,,,,,,,,NBA,1659120.0,2002-03,2003.0,2002.0,Dallas Mavericks
boguemu01,,,,,,,,,,,,,,,,,,,,,,,,NBA,437420.0,2003-04,2004.0,2003.0,Dallas Mavericks
bogutan01,"November 28, 1984","Melbourne, Australia",2.2,53.5,12.0,55.7,706.0,16.4,9.6,8.7,50.6,53.5,University of Utah,1st overall,1st round,Milwaukee Bucks,2005.0,7-0,"Australian Institute of Sport in Melbourne, Australia",Andrew Bogut,Power Forward and Center,Right,260lb,NBA,4340520.0,2005-06,2006.0,2005.0,Milwaukee Bucks
bogutan01,"November 28, 1984","Melbourne, Australia",2.2,53.5,12.0,55.7,706.0,16.4,9.6,8.7,50.6,53.5,University of Utah,1st overall,1st round,Milwaukee Bucks,2005.0,7-0,"Australian Institute of Sport in Melbourne, Australia",Andrew Bogut,Power Forward and Center,Right,260lb,NBA,4665960.0,2006-07,2007.0,2006.0,Milwaukee Bucks
bogutan01,"November 28, 1984","Melbourne, Australia",2.2,53.5,12.0,55.7,706.0,16.4,9.6,8.7,50.6,53.5,University of Utah,1st overall,1st round,Milwaukee Bucks,2005.0,7-0,"Australian Institute of Sport in Melbourne, Australia",Andrew Bogut,Power Forward and Center,Right,260lb,NBA,4991520.0,2007-08,2008.0,2007.0,Milwaukee Bucks
bogutan01,"November 28, 1984","Melbourne, Australia",2.2,53.5,12.0,55.7,706.0,16.4,9.6,8.7,50.6,53.5,University of Utah,1st overall,1st round,Milwaukee Bucks,2005.0,7-0,"Australian Institute of Sport in Melbourne, Australia",Andrew Bogut,Power Forward and Center,Right,260lb,NBA,6294310.0,2008-09,2009.0,2008.0,Milwaukee Bucks
bogutan01,"November 28, 1984","Melbourne, Australia",2.2,53.5,12.0,55.7,706.0,16.4,9.6,8.7,50.6,53.5,University of Utah,1st overall,1st round,Milwaukee Bucks,2005.0,7-0,"Australian Institute of Sport in Melbourne, Australia",Andrew Bogut,Power Forward and Center,Right,260lb,NBA,10000000.0,2009-10,2010.0,2009.0,Milwaukee Bucks
bogutan01,"November 28, 1984","Melbourne, Australia",2.2,53.5,12.0,55.7,706.0,16.4,9.6,8.7,50.6,53.5,University of Utah,1st overall,1st round,Milwaukee Bucks,2005.0,7-0,"Australian Institute of Sport in Melbourne, Australia",Andrew Bogut,Power Forward and Center,Right,260lb,NBA,11000000.0,2010-11,2011.0,2010.0,Milwaukee Bucks
bogutan01,"November 28, 1984","Melbourne, Australia",2.2,53.5,12.0,55.7,706.0,16.4,9.6,8.7,50.6,53.5,University of Utah,1st overall,1st round,Milwaukee Bucks,2005.0,7-0,"Australian Institute of Sport in Melbourne, Australia",Andrew Bogut,Power Forward and Center,Right,260lb,NBA,12000000.0,2011-12,2012.0,2011.0,Milwaukee Bucks
bohanet01,,,,,,,,,,,,,,,,,,,,,,,,NBA,523500.0,2000-01,2001.0,2000.0,Los Angeles Clippers
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,385277.0,2004-05,2005.0,2004.0,Toronto Raptors
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,2000000.0,2005-06,2006.0,2005.0,Toronto Raptors
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,2000000.0,2006-07,2007.0,2006.0,San Antonio Spurs
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,2678000.0,2007-08,2008.0,2007.0,San Antonio Spurs
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,2987000.0,2008-09,2009.0,2008.0,San Antonio Spurs
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,3240380.0,2009-10,2010.0,2009.0,San Antonio Spurs
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,3000000.0,2010-11,2011.0,2010.0,San Antonio Spurs
bonnema01,"April 5, 1980","Concord, New Hampshire",0.7,46.4,41.4,78.0,792.0,13.6,5.8,3.0,38.5,57.0,University of Florida,45th overall,2nd round,Chicago Bulls,2003.0,6-10,"Concord in Concord, New Hampshire",Matt Bonner,Power Forward and Center,Right,235lb,NBA,3315000.0,2011-12,2012.0,2011.0,San Antonio Spurs
booketr01,"November 25, 1987","Newberry, South Carolina",1.1,51.5,30.5,63.6,532.0,15.0,6.9,5.5,26.2,52.8,Clemson University,23rd overall,1st round,Minnesota Timberwolves,2010.0,6-8,"Union County in Union, South Carolina",Trevor Booker,Power Forward,Left,228lb,NBA,1204560.0,2010-11,2011.0,2010.0,Washington Wizards
